Format=1  Tracks=10  Ticks/quarter=480
  Track 0: Tempo=87 BPM (689655 us/beat)

Tempo at parse time: 87 BPM  (689655 us/quarter)
Ticks per quarter: 480
us per tick: 1436.78
frames per tick (60fps): 0.0862

  beat 289.250  frame 11969.0  D4    vel=80
  beat 289.500  frame 11979.3  A3    vel=80
  beat 289.750  frame 11989.7  D4    vel=80
  beat 290.000  frame 12000.0  D4    vel=80
  beat 290.250  frame 12010.3  D4    vel=80
  beat 290.500  frame 12020.7  A3    vel=80
  beat 290.750  frame 12031.0  D4    vel=80
  beat 291.000  frame 12041.4  G3    vel=80
  beat 291.250  frame 12051.7  D4    vel=80
  beat 291.500  frame 12062.1  D4    vel=80
  beat 291.750  frame 12072.4  D4    vel=80
  beat 292.000  frame 12082.8  G3    vel=80
  beat 292.250  frame 12093.1  D4    vel=80
  beat 292.500  frame 12103.4  A3    vel=80
  beat 292.750  frame 12113.8  D4    vel=80
  beat 293.000  frame 12124.1  D4    vel=80
  beat 293.250  frame 12134.5  D4    vel=80
  beat 293.500  frame 12144.8  A3    vel=80
  beat 293.750  frame 12155.2  D4    vel=80
  beat 294.000  frame 12165.5  G3    vel=80
  beat 294.250  frame 12175.9  E4    vel=80
  beat 294.500  frame 12186.2  D4    vel=80
  beat 294.750  frame 12196.5  E4    vel=80
  beat 295.000  frame 12206.9  F4    vel=80
  beat 295.250  frame 12217.2  E4    vel=80
  beat 295.500  frame 12227.6  G3    vel=80
  beat 295.750  frame 12237.9  E4    vel=80
  beat 296.000  frame 12248.3  D4    vel=80
  beat 296.250  frame 12258.6  E4    vel=80
  beat 296.500  frame 12269.0  D4    vel=80
  beat 296.750  frame 12279.3  E4    vel=80
  beat 297.000  frame 12289.7  G3    vel=80
  beat 297.250  frame 12300.0  E4    vel=80
  beat 297.500  frame 12310.3  D4    vel=80
  beat 297.750  frame 12320.7  E4    vel=80
  beat 298.000  frame 12331.0  F4    vel=80
  beat 298.250  frame 12341.4  E4    vel=80
  beat 298.500  frame 12351.7  G3    vel=80
  beat 298.750  frame 12362.1  E4    vel=80
  beat 299.000  frame 12372.4  D4    vel=80
  beat 299.250  frame 12382.8  E4    vel=80
  beat 299.500  frame 12393.1  D4    vel=80
  beat 299.750  frame 12403.4  E4    vel=80
  beat 300.000  frame 12413.8  A#3   vel=80
  beat 300.250  frame 12424.1  D4    vel=80
  beat 300.500  frame 12434.5  D4    vel=80
  beat 300.750  frame 12444.8  D4    vel=80
  beat 301.000  frame 12455.2  A#3   vel=80
  beat 301.250  frame 12465.5  D4    vel=80
  beat 301.500  frame 12475.9  A3    vel=80
  beat 301.750  frame 12486.2  D4    vel=80
  beat 302.000  frame 12496.5  D4    vel=80
  beat 302.250  frame 12506.9  D4    vel=80
  beat 302.500  frame 12517.2  A3    vel=80
  beat 302.750  frame 12527.6  D4    vel=80
  beat 303.000  frame 12537.9  G3    vel=80
  beat 303.250  frame 12548.3  D4    vel=80
  beat 303.500  frame 12558.6  D4    vel=80
  beat 303.750  frame 12569.0  D4    vel=80
  beat 304.000  frame 12579.3  G3    vel=80
  beat 304.250  frame 12589.7  D4    vel=80
  beat 304.500  frame 12600.0  A3    vel=80
  beat 304.750  frame 12610.3  D4    vel=80
  beat 305.000  frame 12620.7  D4    vel=80
  beat 305.250  frame 12631.0  D4    vel=80
  beat 305.500  frame 12641.4  A3    vel=80
  beat 305.750  frame 12651.7  D4    vel=80
  beat 306.000  frame 12662.1  G3    vel=80
  beat 306.250  frame 12672.4  E4    vel=80
  beat 306.500  frame 12682.8  D4    vel=80
  beat 306.750  frame 12693.1  E4    vel=80
  beat 307.000  frame 12703.4  F4    vel=80
  beat 307.250  frame 12713.8  E4    vel=80
  beat 307.500  frame 12724.1  G3    vel=80
  beat 307.750  frame 12734.5  E4    vel=80
  beat 308.000  frame 12744.8  D4    vel=80
  beat 308.250  frame 12755.2  E4    vel=80
  beat 308.500  frame 12765.5  D4    vel=80
  beat 308.750  frame 12775.9  E4    vel=80
  beat 309.000  frame 12786.2  G3    vel=80
  beat 309.250  frame 12796.5  E4    vel=80
  beat 309.500  frame 12806.9  D4    vel=80
  beat 309.750  frame 12817.2  E4    vel=80
  beat 310.000  frame 12827.6  F4    vel=80
  beat 310.250  frame 12837.9  E4    vel=80
  beat 310.500  frame 12848.3  G3    vel=80
  beat 310.750  frame 12858.6  E4    vel=80
  beat 311.000  frame 12869.0  D4    vel=80
  beat 311.250  frame 12879.3  E4    vel=80
  beat 311.500  frame 12889.7  D4    vel=80
  beat 311.750  frame 12900.0  E4    vel=80
  beat 312.000  frame 12910.3  C4    vel=80
  beat 312.250  frame 12920.7  B3    vel=80
  beat 312.500  frame 12931.0  D4    vel=80
  beat 312.750  frame 12941.4  B3    vel=80
  beat 313.000  frame 12951.7  C4    vel=80
  beat 313.250  frame 12962.1  B3    vel=80
  beat 313.500  frame 12972.4  G3    vel=80
  beat 313.750  frame 12982.8  B3    vel=80
  beat 314.000  frame 12993.1  D4    vel=80
  beat 314.250  frame 13003.4  B3    vel=80
  beat 314.500  frame 13013.8  G3    vel=80
  beat 314.750  frame 13024.1  B3    vel=80
  beat 315.000  frame 13034.5  C4    vel=80
  beat 315.250  frame 13044.8  B3    vel=80
  beat 315.500  frame 13055.2  D4    vel=80
  beat 315.750  frame 13065.5  B3    vel=80
  beat 316.000  frame 13075.9  C4    vel=80
  beat 316.250  frame 13086.2  B3    vel=80
  beat 316.500  frame 13096.5  G3    vel=80
  beat 316.750  frame 13106.9  B3    vel=80
  beat 317.000  frame 13117.2  D4    vel=80
  beat 317.250  frame 13127.6  B3    vel=80
  beat 317.500  frame 13137.9  G3    vel=80
  beat 317.750  frame 13148.3  B3    vel=80
